pi,p,b,r
0.7777777777777778,1.0,0.2222222222222222,-0.5555555555555556
0.55,1.0,0.45,-0.09999999999999998
0.7037037037037037,1.0,0.2962962962962963,-0.40740740740740744
0.49358974358974356,0.9166666666666666,0.4230769230769231,-0.15384615384615385
0.20833333333333337,0.875,0.6666666666666666,0.33333333333333326
0.5416666666666667,0.875,0.3333333333333333,-0.33333333333333337
0.46666666666666673,0.8,0.3333333333333333,-0.33333333333333337
0.4,1.0,0.6,0.19999999999999996
0.5384615384615384,1.0,0.46153846153846156,-0.07692307692307687
0.5,1.0,0.5,0.0
0.2142857142857143,0.7142857142857143,0.5,0.0
0.5486111111111112,0.9375,0.3888888888888889,-0.2222222222222222
0.35,0.75,0.4,-0.19999999999999996
0.08181818181818179,0.9,0.8181818181818182,0.6363636363636365
0.7142857142857143,1.0,0.2857142857142857,-0.4285714285714286
0.44871794871794873,0.8333333333333334,0.38461538461538464,-0.23076923076923073
0.4696969696969697,0.8333333333333334,0.36363636363636365,-0.2727272727272727
0.35400516795865633,0.8888888888888888,0.5348837209302325,0.06976744186046502
0.4285714285714286,1.0,0.5714285714285714,0.1428571428571428
0.15865384615384615,0.8461538461538461,0.6875,0.375
0.37087912087912084,0.6923076923076923,0.32142857142857145,-0.3571428571428571
0.2321428571428571,0.8571428571428571,0.625,0.25
0.26190476190476186,0.7857142857142857,0.5238095238095238,0.04761904761904767
0.40133779264214053,0.9230769230769231,0.5217391304347826,0.04347826086956519
0.36363636363636365,1.0,0.6363636363636364,0.2727272727272727
0.35,0.875,0.525,0.050000000000000044
0.7142857142857143,1.0,0.2857142857142857,-0.4285714285714286
0.4696969696969697,0.8333333333333334,0.36363636363636365,-0.2727272727272727
-0.4,0.6,1.0,0.19999999999999996
0.1558441558441559,0.7272727272727273,0.5714285714285714,0.1428571428571428
0.031339031339031376,0.8461538461538461,0.8148148148148148,0.6296296296296295
0.2016129032258065,0.75,0.5483870967741935,0.09677419354838701
-0.08333333333333337,0.75,0.8333333333333334,0.5
0.15294117647058825,0.8,0.6470588235294118,0.2941176470588236
0.4375,1.0,0.5625,0.125
0.023809523809523725,0.8571428571428571,0.8333333333333334,0.6666666666666667
0.23076923076923073,1.0,0.7692307692307693,0.5384615384615385
0.30555555555555547,0.8888888888888888,0.5833333333333334,0.16666666666666674
0.17500000000000004,0.875,0.7,0.3999999999999999
0.07142857142857151,0.9285714285714286,0.8571428571428571,0.7142857142857142
0.09090909090909094,0.8181818181818182,0.7272727272727273,0.4545454545454546
0.0,1.0,1.0,1.0
0.11666666666666659,0.9166666666666666,0.8,0.6000000000000001
0.19999999999999996,1.0,0.8,0.6000000000000001
0.17135549872122757,0.8235294117647058,0.6521739130434783,0.30434782608695654
0.012820512820512775,0.8461538461538461,0.8333333333333334,0.6666666666666667
0.09473684210526312,0.8947368421052632,0.8,0.6000000000000001
0.03809523809523818,0.8,0.7619047619047619,0.5238095238095237
-0.047794117647058876,0.7647058823529411,0.8125,0.5294117647058822
0.04083947816222344,0.8780487804878049,0.8372093023255814,0.6744186046511629
0.0,1.0,1.0,1.0
0.11794871794871786,0.8846153846153846,0.7666666666666667,0.5333333333333334
0.0,1.0,1.0,1.0
-0.10139860139860135,0.8076923076923077,0.9090909090909091,0.6153846153846154
0.06666666666666665,0.9333333333333333,0.8666666666666667,0.7333333333333334
-0.19999999999999996,0.8,1.0,0.6000000000000001
0.0,0.8461538461538461,0.8461538461538461,0.6923076923076923
-0.0023809523809523725,0.95,0.9523809523809523,0.8999999999999999
-0.1086729362591432,0.7878787878787878,0.896551724137931,0.5757575757575757
0.0,0.8666666666666667,0.8666666666666667,0.7333333333333334
0.0,1.0,1.0,1.0
-0.07051282051282048,0.8461538461538461,0.9166666666666666,0.6923076923076923
0.01749408983451539,0.9111111111111111,0.8936170212765957,0.7872340425531914
-0.03952569169960474,0.8695652173913043,0.9090909090909091,0.7391304347826086
-0.10504201680672276,0.8235294117647058,0.9285714285714286,0.6470588235294117
-0.08152173913043481,0.875,0.9565217391304348,0.75
-0.375,0.625,1.0,0.25
-0.1333333333333333,0.8666666666666667,1.0,0.7333333333333334
1.0,1.0,0.0,-1.0
0.9705882352941176,1.0,0.029411764705882353,-0.9411764705882353
0.96,1.0,0.04,-0.92
0.972972972972973,1.0,0.02702702702702703,-0.9459459459459459
1.0,1.0,0.0,-1.0
0.9166666666666666,1.0,0.08333333333333333,-0.8333333333333334
0.875,1.0,0.125,-0.75
0.6125,0.8,0.1875,-0.625
0.9285714285714286,1.0,0.07142857142857142,-0.8571428571428572
0.5384615384615384,0.6666666666666666,0.1282051282051282,-0.7435897435897436
0.875,1.0,0.125,-0.75
0.84375,1.0,0.15625,-0.6875
0.864406779661017,1.0,0.13559322033898305,-0.728813559322034
0.6136363636363636,0.75,0.13636363636363635,-0.7272727272727273
0.6904761904761905,0.8571428571428571,0.16666666666666666,-0.6666666666666667
0.09999999999999998,0.6,0.5,0.0
0.5307692307692309,0.8,0.2692307692307692,-0.46153846153846156
0.8,1.0,0.2,-0.6
0.8484848484848485,1.0,0.15151515151515152,-0.696969696969697
0.6125,0.8,0.1875,-0.625
0.8200000000000001,1.0,0.18,-0.64
0.7058823529411764,1.0,0.29411764705882354,-0.4117647058823529
0.8421052631578947,1.0,0.15789473684210525,-0.6842105263157895
0.75,1.0,0.25,-0.5
0.7777777777777778,1.0,0.2222222222222222,-0.5555555555555556
0.6289855072463768,0.9333333333333333,0.30434782608695654,-0.3913043478260869
0.4895238095238095,0.8095238095238095,0.32,-0.36
0.5714285714285714,1.0,0.42857142857142855,-0.1428571428571429
0.48000000000000004,0.8,0.32,-0.36
0.45,0.75,0.3,-0.4
0.1547619047619047,0.5714285714285714,0.4166666666666667,-0.16666666666666663
0.6272727272727273,0.9,0.2727272727272727,-0.4545454545454546
0.8,1.0,0.2,-0.6
0.32142857142857145,0.75,0.42857142857142855,-0.1428571428571429
0.4047619047619048,0.8333333333333334,0.42857142857142855,-0.1428571428571429
0.6875,1.0,0.3125,-0.375
0.5,1.0,0.5,0.0
0.265,0.625,0.36,-0.28
0.7714285714285715,1.0,0.22857142857142856,-0.5428571428571429
0.25,0.5,0.25,-0.5
0.7619047619047619,1.0,0.23809523809523808,-0.5238095238095238
0.28532608695652173,0.9375,0.6521739130434783,0.30434782608695654
0.4545454545454546,1.0,0.5454545454545454,0.09090909090909083
0.6363636363636364,1.0,0.36363636363636365,-0.2727272727272727
0.5,1.0,0.5,0.0
0.02564102564102566,0.6923076923076923,0.6666666666666666,0.33333333333333326
-0.023809523809523725,0.6428571428571429,0.6666666666666666,0.2857142857142858
0.30718954248366015,0.7777777777777778,0.47058823529411764,-0.05882352941176472
0.0,1.0,1.0,1.0
0.3571428571428572,0.9285714285714286,0.5714285714285714,0.1428571428571428
0.30842911877394635,0.7222222222222222,0.41379310344827586,-0.1724137931034483
0.4,0.9,0.5,0.0
0.4153846153846154,0.8,0.38461538461538464,-0.23076923076923073
0.5113636363636364,0.875,0.36363636363636365,-0.2727272727272727
0.35,0.75,0.4,-0.19999999999999996
0.3014492753623189,0.8666666666666667,0.5652173913043478,0.13043478260869557
0.28214285714285714,0.8571428571428571,0.575,0.1499999999999999
0.375,1.0,0.625,0.25
0.24615384615384617,0.8461538461538461,0.6,0.19999999999999996
0.34615384615384615,1.0,0.6538461538461539,0.3076923076923077
0.22331691297208545,0.8095238095238095,0.5862068965517241,0.17241379310344818
0.33333333333333337,1.0,0.6666666666666666,0.33333333333333326
-0.03230769230769226,0.8076923076923077,0.84,0.6153846153846154
0.30117647058823527,0.9411764705882353,0.64,0.28
0.2063492063492064,0.9285714285714286,0.7222222222222222,0.4444444444444444
0.049786628733997196,0.8918918918918919,0.8421052631578947,0.6842105263157894
0.01388888888888884,0.8888888888888888,0.875,0.75
0.19999999999999996,1.0,0.8,0.6000000000000001
-0.007575757575757569,0.9090909090909091,0.9166666666666666,0.8181818181818181
0.33333333333333337,1.0,0.6666666666666666,0.33333333333333326
-0.5,0.5,1.0,0.0
0.4285714285714286,1.0,0.5714285714285714,0.1428571428571428
0.0,1.0,1.0,1.0
0.13749999999999996,0.9375,0.8,0.6000000000000001
0.1428571428571429,1.0,0.8571428571428571,0.7142857142857142
0.15384615384615385,1.0,0.8461538461538461,0.6923076923076923
0.05147058823529416,0.875,0.8235294117647058,0.6470588235294117
0.19999999999999996,1.0,0.8,0.6000000000000001
0.1282894736842105,0.8125,0.6842105263157895,0.368421052631579
0.0,0.8333333333333334,0.8333333333333334,0.6666666666666667
0.19999999999999996,1.0,0.8,0.6000000000000001
0.08571428571428574,0.8,0.7142857142857143,0.4285714285714286
0.17647058823529416,1.0,0.8235294117647058,0.6470588235294117
-0.11111111111111116,0.8888888888888888,1.0,0.7777777777777777
0.0,1.0,1.0,1.0
-0.09090909090909094,0.9090909090909091,1.0,0.8181818181818181
-0.125,0.875,1.0,0.75
0.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0
-0.11904761904761907,0.7142857142857143,0.8333333333333334,0.4285714285714286
-0.125,0.875,1.0,0.75
-0.17460317460317454,0.7142857142857143,0.8888888888888888,0.4285714285714286
0.0,1.0,1.0,1.0
-0.1428571428571429,0.8571428571428571,1.0,0.7142857142857142
0.0,1.0,1.0,1.0
-0.13043478260869568,0.8695652173913043,1.0,0.7391304347826086
1.0,1.0,0.0,-1.0
0.9743589743589743,1.0,0.02564102564102564,-0.9487179487179487
1.0,1.0,0.0,-1.0
0.9705882352941176,1.0,0.029411764705882353,-0.9411764705882353
0.6049382716049383,0.6666666666666666,0.06172839506172839,-0.8765432098765432
0.8461538461538461,1.0,0.15384615384615385,-0.6923076923076923
0.5,0.5,0.0,-1.0
0.9,1.0,0.1,-0.8
0.875,1.0,0.125,-0.75
0.967741935483871,1.0,0.03225806451612903,-0.935483870967742
0.8529411764705882,1.0,0.14705882352941177,-0.7058823529411764
0.7222222222222222,1.0,0.2777777777777778,-0.4444444444444444
0.875,1.0,0.125,-0.75
0.7007575757575757,0.9090909090909091,0.20833333333333334,-0.5833333333333333
0.5666666666666667,0.6666666666666666,0.1,-0.8
0.8333333333333334,1.0,0.16666666666666666,-0.6666666666666667
0.6923076923076923,1.0,0.3076923076923077,-0.3846153846153846
0.9545454545454546,1.0,0.045454545454545456,-0.9090909090909091
0.8181818181818181,1.0,0.18181818181818182,-0.6363636363636364
0.6153846153846154,1.0,0.38461538461538464,-0.23076923076923073
0.36996336996337,0.8461538461538461,0.47619047619047616,-0.04761904761904767
0.3333333333333333,0.6666666666666666,0.3333333333333333,-0.33333333333333337
0.5897435897435896,0.6666666666666666,0.07692307692307693,-0.8461538461538461
0.5857142857142857,0.8,0.21428571428571427,-0.5714285714285714
0.6666666666666667,1.0,0.3333333333333333,-0.33333333333333337
0.540920716112532,0.8235294117647058,0.2826086956521739,-0.4347826086956522
0.2777777777777778,0.8333333333333334,0.5555555555555556,0.11111111111111116
0.84,1.0,0.16,-0.6799999999999999
0.675,0.875,0.2,-0.6
0.2777777777777778,0.8333333333333334,0.5555555555555556,0.11111111111111116
0.5844155844155844,0.8571428571428571,0.2727272727272727,-0.4545454545454546
0.6666666666666667,1.0,0.3333333333333333,-0.33333333333333337
0.27008547008547007,0.6923076923076923,0.4222222222222222,-0.15555555555555556
0.7435897435897436,1.0,0.2564102564102564,-0.4871794871794872
0.375,0.75,0.375,-0.25
0.4511278195488722,0.7142857142857143,0.2631578947368421,-0.4736842105263158
0.6428571428571428,1.0,0.35714285714285715,-0.2857142857142857
0.35885167464114837,0.7272727272727273,0.3684210526315789,-0.26315789473684215
0.8125,1.0,0.1875,-0.625
0.6818181818181819,1.0,0.3181818181818182,-0.36363636363636365
0.36601307189542487,0.7777777777777778,0.4117647058823529,-0.17647058823529416
0.04285714285714293,0.6428571428571429,0.6,0.19999999999999996
0.36666666666666664,0.6666666666666666,0.3,-0.4
0.4349005424954792,0.9285714285714286,0.4936708860759494,-0.012658227848101222
0.5714285714285714,1.0,0.42857142857142855,-0.1428571428571429
0.475,0.875,0.4,-0.19999999999999996
0.33333333333333337,1.0,0.6666666666666666,0.33333333333333326
0.3637992831541218,0.9444444444444444,0.5806451612903226,0.16129032258064524
0.19615384615384612,0.85,0.6538461538461539,0.3076923076923077
0.375,0.875,0.5,0.0
0.36363636363636365,1.0,0.6363636363636364,0.2727272727272727
0.4743083003952569,0.9090909090909091,0.43478260869565216,-0.13043478260869568
0.5,1.0,0.5,0.0
0.21904761904761905,0.9333333333333333,0.7142857142857143,0.4285714285714286
0.15086206896551724,0.875,0.7241379310344828,0.4482758620689655
0.2571428571428571,0.9,0.6428571428571429,0.2857142857142858
-0.2857142857142857,0.7142857142857143,1.0,0.4285714285714286
0.3846153846153846,1.0,0.6153846153846154,0.23076923076923084
0.3416666666666667,0.875,0.5333333333333333,0.06666666666666665
0.16666666666666663,1.0,0.8333333333333334,0.6666666666666667
0.3529411764705882,1.0,0.6470588235294118,0.2941176470588236
0.09615384615384615,0.8461538461538461,0.75,0.5
0.26623376623376616,0.9090909090909091,0.6428571428571429,0.2857142857142858
0.5,1.0,0.5,0.0
0.17575757575757578,0.9090909090909091,0.7333333333333333,0.46666666666666656
0.19596774193548383,0.8709677419354839,0.675,0.3500000000000001
0.31666666666666665,0.9166666666666666,0.6,0.19999999999999996
0.16666666666666663,1.0,0.8333333333333334,0.6666666666666667
0.15993265993265993,0.8636363636363636,0.7037037037037037,0.40740740740740744
0.19999999999999996,1.0,0.8,0.6000000000000001
0.0,1.0,1.0,1.0
0.08181818181818179,0.9,0.8181818181818182,0.6363636363636365
0.20454545454545459,0.75,0.5454545454545454,0.09090909090909083
0.19999999999999996,1.0,0.8,0.6000000000000001
0.0,1.0,1.0,1.0
-0.16666666666666663,0.8333333333333334,1.0,0.6666666666666667
-0.0888888888888888,0.8,0.8888888888888888,0.6000000000000001
-0.30000000000000004,0.7,1.0,0.3999999999999999
0.19999999999999996,1.0,0.8,0.6000000000000001
0.0,1.0,1.0,1.0
-0.07692307692307687,0.7692307692307693,0.8461538461538461,0.5384615384615385
-0.018633540372670843,0.6956521739130435,0.7142857142857143,0.3913043478260869
0.25,1.0,0.75,0.5
0.004273504273504258,0.8888888888888888,0.8846153846153846,0.7692307692307692
-0.00988142292490124,0.7727272727272727,0.782608695652174,0.5454545454545454
-0.26623376623376616,0.6428571428571429,0.9090909090909091,0.2857142857142858
0.0,0.7777777777777778,0.7777777777777778,0.5555555555555556
0.1428571428571429,1.0,0.8571428571428571,0.7142857142857142
0.10466988727858295,0.9565217391304348,0.8518518518518519,0.7037037037037037
-0.06666666666666665,0.9333333333333333,1.0,0.8666666666666667
-0.0625,0.9375,1.0,0.875
-0.10648148148148151,0.8518518518518519,0.9583333333333334,0.7037037037037037
-0.11904761904761907,0.7142857142857143,0.8333333333333334,0.4285714285714286
-0.21739130434782605,0.782608695652174,1.0,0.5652173913043479
-0.045454545454545414,0.9545454545454546,1.0,0.9090909090909092
-0.0714285714285714,0.9285714285714286,1.0,0.8571428571428572
1.0,1.0,0.0,-1.0
0.5,0.5,0.0,-1.0
0.9736842105263158,1.0,0.02631578947368421,-0.9473684210526316
0.9259259259259259,1.0,0.07407407407407407,-0.8518518518518519
1.0,1.0,0.0,-1.0
0.6260869565217392,0.8,0.17391304347826086,-0.6521739130434783
0.6590909090909091,0.75,0.09090909090909091,-0.8181818181818181
0.9239130434782609,1.0,0.07608695652173914,-0.8478260869565217
0.5421052631578946,0.7,0.15789473684210525,-0.6842105263157895
1.0,1.0,0.0,-1.0
0.7916666666666666,1.0,0.20833333333333334,-0.5833333333333333
0.8888888888888888,1.0,0.1111111111111111,-0.7777777777777778
0.7142857142857143,1.0,0.2857142857142857,-0.4285714285714286
0.6783625730994152,0.8888888888888888,0.21052631578947367,-0.5789473684210527
0.75,1.0,0.25,-0.5
0.7035714285714285,0.875,0.17142857142857143,-0.6571428571428571
0.75,1.0,0.25,-0.5
0.3939393939393939,0.6666666666666666,0.2727272727272727,-0.4545454545454546
0.6923076923076923,1.0,0.3076923076923077,-0.3846153846153846
0.2777777777777778,0.5,0.2222222222222222,-0.5555555555555556
0.6331168831168832,0.9285714285714286,0.29545454545454547,-0.40909090909090906
0.7142857142857143,1.0,0.2857142857142857,-0.4285714285714286
0.3839285714285714,0.5714285714285714,0.1875,-0.625
0.4166666666666667,0.8333333333333334,0.4166666666666667,-0.16666666666666663
0.5394736842105263,0.75,0.21052631578947367,-0.5789473684210527
0.78125,1.0,0.21875,-0.5625
0.14285714285714285,0.42857142857142855,0.2857142857142857,-0.4285714285714286
0.7727272727272727,1.0,0.22727272727272727,-0.5454545454545454
0.7857142857142857,1.0,0.21428571428571427,-0.5714285714285714
0.45,0.75,0.3,-0.4
0.3571428571428571,0.8571428571428571,0.5,0.0
0.5751633986928104,0.8888888888888888,0.3137254901960784,-0.37254901960784315
0.6666666666666667,1.0,0.3333333333333333,-0.33333333333333337
0.25,0.5,0.25,-0.5
0.25568181818181823,0.9375,0.6818181818181818,0.36363636363636354
0.0,1.0,1.0,1.0
0.4142857142857143,0.9,0.4857142857142857,-0.02857142857142858
0.4703557312252965,0.8181818181818182,0.34782608695652173,-0.30434782608695654
0.2857142857142857,1.0,0.7142857142857143,0.4285714285714286
0.7,1.0,0.3,-0.4
0.23809523809523808,0.6666666666666666,0.42857142857142855,-0.1428571428571429
0.5,1.0,0.5,0.0
0.5555555555555556,1.0,0.4444444444444444,-0.11111111111111116
0.5833333333333333,1.0,0.4166666666666667,-0.16666666666666663
0.38782051282051283,0.8461538461538461,0.4583333333333333,-0.08333333333333337
0.5359801488833748,0.9230769230769231,0.3870967741935484,-0.22580645161290325
0.30555555555555547,0.8888888888888888,0.5833333333333334,0.16666666666666674
0.27941176470588236,0.75,0.47058823529411764,-0.05882352941176472
0.08333333333333337,0.75,0.6666666666666666,0.33333333333333326
0.22159090909090906,0.9090909090909091,0.6875,0.375
0.3827751196172249,0.9090909090909091,0.5263157894736842,0.05263157894736836
0.4571428571428572,1.0,0.5428571428571428,0.08571428571428563
0.368421052631579,1.0,0.631578947368421,0.26315789473684204
0.46153846153846156,0.9230769230769231,0.46153846153846156,-0.07692307692307687
0.6666666666666667,1.0,0.3333333333333333,-0.33333333333333337
0.4,1.0,0.6,0.19999999999999996
0.16239316239316237,0.7777777777777778,0.6153846153846154,0.23076923076923084
0.25,0.9166666666666666,0.6666666666666666,0.33333333333333326
0.39035087719298245,0.9166666666666666,0.5263157894736842,0.05263157894736836
0.2785714285714286,0.9285714285714286,0.65,0.30000000000000004
0.320855614973262,0.9090909090909091,0.5882352941176471,0.17647058823529416
-0.2857142857142857,0.7142857142857143,1.0,0.4285714285714286
0.23863636363636365,0.875,0.6363636363636364,0.2727272727272727
0.030303030303030276,0.6666666666666666,0.6363636363636364,0.2727272727272727
-0.33333333333333337,0.6666666666666666,1.0,0.33333333333333326
0.09999999999999998,1.0,0.9,0.8
-0.14141414141414144,0.6363636363636364,0.7777777777777778,0.2727272727272727
-0.050000000000000044,0.75,0.8,0.5
0.09999999999999998,0.9333333333333333,0.8333333333333334,0.6666666666666667
0.2333333333333334,0.8333333333333334,0.6,0.19999999999999996
0.16842105263157903,0.8,0.631578947368421,0.26315789473684204
0.3237547892720306,0.9444444444444444,0.6206896551724138,0.24137931034482762
-0.33333333333333337,0.6666666666666666,1.0,0.33333333333333326
0.01098901098901095,0.8571428571428571,0.8461538461538461,0.6923076923076923
0.09090909090909094,0.8181818181818182,0.7272727272727273,0.4545454545454546
0.5454545454545454,1.0,0.45454545454545453,-0.09090909090909094
0.15000000000000002,0.75,0.6,0.19999999999999996
0.1398601398601398,0.9090909090909091,0.7692307692307693,0.5384615384615385
0.05641025641025643,0.9230769230769231,0.8666666666666667,0.7333333333333334
0.25,1.0,0.75,0.5
0.0,0.6666666666666666,0.6666666666666666,0.33333333333333326
0.15000000000000002,0.75,0.6,0.19999999999999996
0.0071428571428571175,0.8571428571428571,0.85,0.7
0.09615384615384615,0.8461538461538461,0.75,0.5
0.06878306878306883,0.9259259259259259,0.8571428571428571,0.7142857142857142
-0.08181818181818179,0.8181818181818182,0.9,0.6363636363636365
0.03325123152709364,0.9642857142857143,0.9310344827586207,0.8620689655172413
-0.09022556390977443,0.8571428571428571,0.9473684210526315,0.7142857142857142
0.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0
-0.07999999999999996,0.92,1.0,0.8400000000000001
0.0,1.0,1.0,1.0
-0.08333333333333337,0.9166666666666666,1.0,0.8333333333333333
-0.25,0.75,1.0,0.5
0.5,0.5,0.0,-1.0
1.0,1.0,0.0,-1.0
0.9473684210526316,1.0,0.05263157894736842,-0.8947368421052632
0.5833333333333333,0.6666666666666666,0.08333333333333333,-0.8333333333333334
0.6630434782608696,0.75,0.08695652173913043,-0.8260869565217391
0.9411764705882353,1.0,0.058823529411764705,-0.8823529411764706
0.6620689655172414,0.8,0.13793103448275862,-0.7241379310344828
0.9523809523809523,1.0,0.047619047619047616,-0.9047619047619048
0.8,1.0,0.2,-0.6
0.6923076923076923,1.0,0.3076923076923077,-0.3846153846153846
1.0,1.0,0.0,-1.0
0.9024390243902439,1.0,0.0975609756097561,-0.8048780487804879
0.7,1.0,0.3,-0.4
0.8,1.0,0.2,-0.6
0.9259259259259259,1.0,0.07407407407407407,-0.8518518518518519
0.8947368421052632,1.0,0.10526315789473684,-0.7894736842105263
0.7272727272727273,1.0,0.2727272727272727,-0.4545454545454546
1.0,1.0,0.0,-1.0
0.4230769230769231,0.5,0.07692307692307693,-0.8461538461538461
0.5833333333333334,0.7777777777777778,0.19444444444444445,-0.6111111111111112
0.595,0.875,0.28,-0.43999999999999995
0.7777777777777778,1.0,0.2222222222222222,-0.5555555555555556
0.7401656314699794,0.9285714285714286,0.18840579710144928,-0.6231884057971014
0.9411764705882353,1.0,0.058823529411764705,-0.8823529411764706
0.6022514071294559,0.8461538461538461,0.24390243902439024,-0.5121951219512195
0.7692307692307692,1.0,0.23076923076923078,-0.5384615384615384
0.8333333333333334,1.0,0.16666666666666666,-0.6666666666666667
0.4166666666666667,0.75,0.3333333333333333,-0.33333333333333337
0.4277777777777778,0.7777777777777778,0.35,-0.30000000000000004
0.3666666666666667,0.8666666666666667,0.5,0.0
0.5844155844155844,0.8571428571428571,0.2727272727272727,-0.4545454545454546
0.24999999999999994,0.6666666666666666,0.4166666666666667,-0.16666666666666663
0.4190476190476191,0.8,0.38095238095238093,-0.23809523809523814
0.7777777777777778,1.0,0.2222222222222222,-0.5555555555555556
0.5078369905956113,0.8181818181818182,0.3103448275862069,-0.3793103448275862
0.4444444444444444,0.6666666666666666,0.2222222222222222,-0.5555555555555556
0.6470588235294117,1.0,0.35294117647058826,-0.2941176470588235
0.5413533834586466,0.8571428571428571,0.3157894736842105,-0.368421052631579
0.5682382133995038,0.9230769230769231,0.3548387096774194,-0.29032258064516125
0.6038461538461538,0.95,0.34615384615384615,-0.3076923076923077
0.2272727272727273,0.7272727272727273,0.5,0.0
0.30000000000000004,0.8,0.5,0.0
0.3325,0.8125,0.48,-0.040000000000000036
0.19999999999999996,1.0,0.8,0.6000000000000001
0.3555555555555556,0.8,0.4444444444444444,-0.11111111111111116
0.8333333333333334,1.0,0.16666666666666666,-0.6666666666666667
0.4117647058823529,1.0,0.5882352941176471,0.17647058823529416
0.4285714285714286,1.0,0.5714285714285714,0.1428571428571428
0.5625,1.0,0.4375,-0.125
0.0,1.0,1.0,1.0
0.4411764705882353,1.0,0.5588235294117647,0.11764705882352944
0.2850877192982456,0.9166666666666666,0.631578947368421,0.26315789473684204
0.4583333333333333,0.9166666666666666,0.4583333333333333,-0.08333333333333337
0.4444444444444444,1.0,0.5555555555555556,0.11111111111111116
0.39272030651340994,0.9444444444444444,0.5517241379310345,0.10344827586206895
0.3555555555555556,0.8,0.4444444444444444,-0.11111111111111116
0.2571428571428571,0.8571428571428571,0.6,0.19999999999999996
0.39903846153846156,0.9375,0.5384615384615384,0.07692307692307687
0.5,1.0,0.5,0.0
0.0888888888888888,0.8888888888888888,0.8,0.6000000000000001
0.19999999999999996,1.0,0.8,0.6000000000000001
0.24552429667519182,0.9411764705882353,0.6956521739130435,0.3913043478260869
0.39903846153846156,0.9375,0.5384615384615384,0.07692307692307687
0.0,0.75,0.75,0.5
0.3014492753623189,0.8666666666666667,0.5652173913043478,0.13043478260869557
0.2910394265232974,0.9354838709677419,0.6444444444444445,0.288888888888889
0.30555555555555547,0.9166666666666666,0.6111111111111112,0.22222222222222232
0.24137931034482762,1.0,0.7586206896551724,0.5172413793103448
0.3894523326572008,0.9411764705882353,0.5517241379310345,0.10344827586206895
0.10256410256410264,0.7692307692307693,0.6666666666666666,0.33333333333333326
0.18817733990147778,0.9310344827586207,0.7428571428571429,0.48571428571428577
0.0892857142857143,0.7142857142857143,0.625,0.25
-0.4,0.6,1.0,0.19999999999999996
0.042081949058693224,0.8095238095238095,0.7674418604651163,0.5348837209302326
-0.13043478260869568,0.8695652173913043,1.0,0.7391304347826086
0.07692307692307698,0.7692307692307693,0.6923076923076923,0.3846153846153846
-0.6666666666666667,0.3333333333333333,1.0,-0.33333333333333337
0.009523809523809601,0.8666666666666667,0.8571428571428571,0.7142857142857142
0.5,1.0,0.5,0.0
0.0,0.8571428571428571,0.8571428571428571,0.7142857142857142
-0.1333333333333333,0.8666666666666667,1.0,0.7333333333333334
0.11282051282051286,0.8461538461538461,0.7333333333333333,0.46666666666666656
0.0,1.0,1.0,1.0
0.21678321678321677,0.9090909090909091,0.6923076923076923,0.3846153846153846
-0.0479797979797979,0.8611111111111112,0.9090909090909091,0.7222222222222223
-0.2222222222222222,0.7777777777777778,1.0,0.5555555555555556
-0.07565789473684215,0.7368421052631579,0.8125,0.4736842105263157
0.4,1.0,0.6,0.19999999999999996
0.08333333333333337,1.0,0.9166666666666666,0.8333333333333333
-0.25,0.75,1.0,0.5
-0.09629629629629621,0.8666666666666667,0.9629629629629629,0.7333333333333334
0.19999999999999996,1.0,0.8,0.6000000000000001
-0.1428571428571429,0.8571428571428571,1.0,0.7142857142857142
-0.16666666666666663,0.8333333333333334,1.0,0.6666666666666667
0.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0
-0.1428571428571429,0.8571428571428571,1.0,0.7142857142857142
-0.050000000000000044,0.95,1.0,0.8999999999999999
1.0,1.0,0.0,-1.0
1.0,1.0,0.0,-1.0
1.0,1.0,0.0,-1.0
1.0,1.0,0.0,-1.0
0.9666666666666667,1.0,0.03333333333333333,-0.9333333333333333
0.7777777777777778,1.0,0.2222222222222222,-0.5555555555555556
0.96875,1.0,0.03125,-0.9375
0.9166666666666666,1.0,0.08333333333333333,-0.8333333333333334
0.8823529411764706,1.0,0.11764705882352941,-0.7647058823529411
0.9642857142857143,1.0,0.03571428571428571,-0.9285714285714286
0.9166666666666666,1.0,0.08333333333333333,-0.8333333333333334
0.8125,1.0,0.1875,-0.625
0.7272727272727273,1.0,0.2727272727272727,-0.4545454545454546
0.5757575757575757,0.6666666666666666,0.09090909090909091,-0.8181818181818181
0.9056603773584906,1.0,0.09433962264150944,-0.8113207547169812
0.782608695652174,1.0,0.21739130434782608,-0.5652173913043479
0.6981981981981982,0.8333333333333334,0.13513513513513514,-0.7297297297297297
0.75,1.0,0.25,-0.5
0.9565217391304348,1.0,0.043478260869565216,-0.9130434782608696
0.8,1.0,0.2,-0.6
0.8205128205128205,1.0,0.1794871794871795,-0.641025641025641
0.6,1.0,0.4,-0.19999999999999996
0.8148148148148149,1.0,0.18518518518518517,-0.6296296296296297
0.6666666666666667,1.0,0.3333333333333333,-0.33333333333333337
0.5416666666666667,0.875,0.3333333333333333,-0.33333333333333337
0.6190476190476191,0.9285714285714286,0.30952380952380953,-0.38095238095238093
0.4658823529411765,0.7058823529411765,0.24,-0.52
